,lemma,frequency
15279,истребительный,2.52
15280,батальон,3.9299999999999997
15281,курский,3.2914285714285714
15282,битва,3.997419354838709
15283,форсирование,2.56
15284,днепр,3.97
15285,карпатский,1.8599999999999999
15286,дуклинский,0.0
15287,моравский,1.68
15288,остравский,1.54
15289,пражский,2.9
15290,контузить,2.56
15291,кавалер,3.2566666666666664
15292,ф.,4.9399999999999995
15293,дзержинский,3.207826086956522
15294,туркестанский,2.32
15295,полк,4.355714285714286
15296,1961,6.67
15297,фрунзе,3.65
15298,свечин,1.7
15299,концептуальный,2.7066666666666666
15300,доктринальный,1.4966666666666668
15301,геополитический,2.5290000000000004
15302,военно-научный,4.335
15303,авн,1.9400000000000002
15304,белоруссия,4.3689655172413815
15305,обосновывать,1.6525
15306,сколь,3.899999999999999
15307,необоснованный,2.4481818181818182
15308,спешка,3.0374999999999996
15309,формулирование,1.7566666666666666
15310,вестник,4.02
15311,обосновать,2.6947058823529413
15312,объять,2.52
15313,ударять,2.35
15314,неразумный,2.4779999999999998
15315,многовековой,2.3699999999999997
15316,целенаправленность,1.47
15317,носитель,3.6313888888888886
15318,педагог,3.5125000000000006
15319,престижность,2.38
15320,закрепление,3.0980000000000008
15321,незыблемость,2.19
15322,педагогический,3.4477272727272723
15323,углублять,1.63
15324,докторский,3.0380000000000003
15325,преклонный,2.433333333333333
15326,выращивание,3.4
15327,звание,4.097924528301887
15328,адъюнктура,1.41
15329,коммерция,2.834285714285714
15330,приоритетность,2.15
15331,созидать,0.8333333333333334
15332,созидатель,1.866666666666667
15333,высокопрофессиональный,1.02
15334,практик,3.668888888888889
15335,нестандартно,2.62
15336,научно-педагогический,3.42
15337,воспитатель,2.976666666666667
15338,македонский,2.91
15339,древнегреческий,2.685
15340,идеалист,2.91
15341,платон,3.5608695652173905
15342,диалектика,2.81
15343,сократ,3.46
15344,вузовский,2.069166666666667
15345,профессорско-преподавательский,2.63
15346,строевой,2.96
15347,материально,3.176
15348,престижно,2.66
15349,изречение,2.98
15350,сунь,3.28
15351,цзы,3.4
15352,прогнозирование,3.3380000000000005
15353,аналитико-экспертный,1.51
15354,прогностический,1.335
15355,рэнд,3.0
15356,корпорейшен,1.68
15357,досконально,3.09
15358,уяснять,0.0
15359,общественно-значимый,3.53
15360,оптимизация,3.4262499999999996
15361,выставлять,2.849090909090909
15362,оговориться,1.6283333333333332
15363,сугубо,3.86
15364,субъективный,2.6423076923076922
15365,вневедомственный,0.0
15366,научно-аналитический,3.33
15367,перманентный,1.9049999999999998
15368,мчс,4.269999999999997
15369,главком,2.98
15370,информационно-навигационный,2.38
15371,общегосударственный,2.12
15372,общевойсковой,2.42
15373,вс,4.41
15374,мораторий,2.9299999999999997
15375,казнь,3.8950000000000005
15376,узаконить,1.9521428571428567
15377,вертикаль,3.487115384615385
15378,антитеррористический,2.71375
15379,благосостояние,3.6013043478260864
15380,общественно,4.170000000000001
15381,нерешаемый,0.0
15382,ноократия,0.0
15383,одиннадцатый,2.7433333333333336
15384,двенадцатый,2.778
15385,пролить,2.82
15386,самоотверженность,2.8800000000000003
15387,геройство,2.285
15388,княжеский,2.6825000000000006
15389,графский,2.0300000000000002
15390,пожизненно,3.41
15391,наследственно,2.21
15392,трус,3.34
15393,предатель,3.1140000000000003
15394,ветеран,3.7236363636363645
15395,благоденствовать,1.68
15396,обороноспособность,2.983333333333334
15397,самообогащаться,0.0
15398,выпукло,2.31
15399,выявиться,1.471111111111111
15400,1905,6.670000000000001
15401,островной,2.774
15402,бездарный,2.1999999999999997
15403,боеприпас,3.784444444444444
15404,казнокрадство,1.5899999999999999
15405,безынициативность,1.54
15406,непривлекательный,1.68
15407,разгромить,2.605
15408,возвратить,2.33
15409,утрированный,0.0
15410,чехарда,1.9279999999999997
15411,мотострелок,1.77
15412,пехота,3.536
15413,омон,2.585
15414,подчинять,2.94
15415,радиочастота,1.5
15416,десантник,3.48
15417,предательство,3.5074999999999994
15418,неоправданно,2.96
15419,затянуться,2.7157142857142857
15420,бандитский,2.686666666666666
15421,анклав,2.355
15422,захватывать,3.1043749999999997
15423,нрав,3.2340000000000004
15424,рабовладелец,2.34
15425,работорговец,2.3
15426,гласно,2.17
15427,освещение,3.6614285714285706
15428,нелюдь,2.58
15429,мундир,2.6
15430,бандит,3.691111111111111
15431,гласный,2.6566666666666667
15432,смаковать,1.79
15433,издевательство,2.935714285714286
15434,буданов,1.6500000000000001
15435,обезумевать,1.99
15436,аул,2.545
15437,снайпер,3.311666666666667
15438,придушить,1.99
15439,сводка,2.967142857142857
15440,вымирание,2.625
15441,политработа,0.0
15442,взаимовыручка,2.16
15443,омоновец,1.9833333333333334
15444,дубинка,2.26
15445,взрывать,2.7100000000000004
15446,крупнокалиберный,1.2
15447,снайперский,2.7175
15448,винтовка,3.35125
15449,госзаказ,2.258
15450,арбат,2.94
15451,бессовестный,2.16
15452,иссякнуть,2.49
15453,антивоенный,2.2
15454,откуп,2.93
15455,демагог,1.8146153846153845
15456,дагестан,3.5682758620689645
15457,палестина,3.41
15458,куба,3.7414285714285715
15459,баскония,1.93
15460,невзирая,3.6000000000000005
15461,лицемерный,2.255
15462,общечеловек,0.0
15463,переместить,2.5919999999999996
15464,пенять,0.0
15465,прапрадед,2.19
15466,прапрабабка,1.05
15467,концлагерь,3.105
15468,выселить,2.74
15469,возведение,3.3800000000000003
15470,мажино,2.14
15471,испанец,3.242
15472,мятежник,2.835
15473,франко,3.8699999999999997
15474,натиск,3.072857142857143
15475,кровопролитный,2.4775
15476,континентальный,3.016666666666667
15477,меджлис,0.0
15478,крымский,3.7042857142857146
15479,татарский,3.2275
15480,карательный,2.8449999999999998
15481,кучка,2.981666666666667
15482,отсоединяться,1.225
15483,партпропаганда,0.0
15484,провозглашение,2.9066666666666663
15485,янки,3.37
15486,причинить,2.707272727272727
15487,хасбулатов,1.9633333333333332
15488,догужиев,0.0
15489,дудаев,2.228
15490,эсамбаев,1.39
15491,деятель,3.9805263157894735
15492,сталинский,2.93090909090909
15493,продумать,2.812857142857143
15494,блестяще,3.85
15495,хронология,3.0025
15496,победный,2.947142857142857
15497,реляция,1.85
15498,застукать,1.42
15499,замочить,2.78
15500,правдивость,2.84
15501,задаться,2.3
15502,непрекращающийся,2.1333333333333333
